,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
814,9446624.0,Plaza Carso Apartment,73130577,Marcia,Unknown,Miguel Hidalgo,19.44196,-99.20137,Entire home/apt,2383.0,14.0,20.0,11/05/2022,0.25,1.0,323.0,6.0
815,8761897.0,"2 BR - Nice, Clean and Safe in CoyoacÃ¡n",14446407,Liliana,Unknown,CoyoacÃ¡n,19.34356,-99.17088,Entire home/apt,428.0,120.0,0.0,No_reviews,0.0,1.0,362.0,0.0
816,9465288.0,Private equipped Suite 80 megas WiFi dbl bed,18242899,Jordi,Unknown,Benito JuÃ¡rez,19.37631,-99.15927,Entire home/apt,749.0,4.0,33.0,16/01/2022,0.41,4.0,29.0,3.0
817,10103162.0,â­Air Conditioning-Fast Internet 150MBs- Great view,51846506,Carlos,Unknown,CuauhtÃ©moc,19.42051,-99.16692,Entire home/apt,1861.0,1.0,195.0,16/06/2022,5.47,3.0,237.0,92.0
818,8790818.0,Location Location in Polanco,46070201,Erick,Unknown,Miguel Hidalgo,19.43347,-99.18501,Entire home/apt,2936.0,7.0,13.0,10/03/2022,0.43,1.0,180.0,2.0
819,10112756.0,Live  in the heart of  La Roma!,2346707,Margarita,Unknown,CuauhtÃ©moc,19.421,-99.16094,Entire home/apt,1745.0,2.0,229.0,19/05/2022,2.91,2.0,45.0,42.0
820,9472523.0,"Departamento, una habitaciÃ³n y estudio en Tepepan",49092973,Laura,Unknown,Xochimilco,19.26691,-99.12841,Entire home/apt,250.0,4.0,45.0,12/06/2022,0.6,1.0,179.0,5.0
822,9477717.0,LOVELY & COZY â­ï¸ apartment at the heart of POLANCO,49124132,Susana,Unknown,Miguel Hidalgo,19.44197,-99.2002,Entire home/apt,1318.0,2.0,75.0,01/03/2022,0.94,2.0,108.0,17.0
823,10120147.0,Espectacular en la Roma Norte  +  Karaoke,51934770,Roberto Y Gerry,Unknown,CuauhtÃ©moc,19.41453,-99.15914,Entire home/apt,2000.0,4.0,132.0,20/06/2022,1.68,1.0,268.0,19.0
825,8801057.0,"#204 Historic Center... 
2Bdrm,  2Bath A/C Apt.",12216741,Alice & Albert,Unknown,CuauhtÃ©moc,19.428986,-99.134689,Entire home/apt,1309.0,1.0,298.0,18/06/2022,3.76,16.0,239.0,40.0
828,9490505.0,"CENTRICO, UBICADISIMO",44348528,Veronica M,Unknown,CuauhtÃ©moc,19.44979,-99.14047,Entire home/apt,979.0,30.0,0.0,No_reviews,0.0,1.0,365.0,0.0
829,8827893.0,Cute apt. in the heart of Col.Roma,3057001,Alina,Unknown,CuauhtÃ©moc,19.41536,-99.15808,Entire home/apt,1627.0,3.0,63.0,12/06/2022,0.78,1.0,365.0,15.0
830,9507937.0,"Suite, nueva y cÃ©ntrica",8256660,Maria,Unknown,CuauhtÃ©moc,19.43727,-99.15854,Entire home/apt,1200.0,3.0,21.0,06/06/2022,0.27,11.0,339.0,3.0
831,10153237.0,Casa de campo con vista a la Cd. Mx,56256074,Susana,Unknown,Tlalpan,19.19664,-99.23653,Entire home/apt,1411.0,1.0,118.0,12/06/2022,1.52,1.0,167.0,35.0
832,8842039.0,"NEW at La Roma, axis of culture&fun",46305226,Isabel,Unknown,CuauhtÃ©moc,19.42523,-99.1593,Entire home/apt,1171.0,28.0,61.0,13/03/2021,0.77,1.0,364.0,0.0
833,10154002.0,"LOFT PH. ZONA POLANCO/LOMAS ""PH02-A""",47665322,Rocio,Unknown,Miguel Hidalgo,19.43412,-99.21201,Entire home/apt,1079.0,1.0,242.0,01/06/2022,3.09,16.0,359.0,29.0
834,9512884.0,Small and cute studio,1497087,Penelope,Unknown,CuauhtÃ©moc,19.41438,-99.17598,Entire home/apt,606.0,1.0,243.0,04/06/2022,3.08,9.0,307.0,21.0
835,8842643.0,Nice & cozy apartment,18281799,Sal,Unknown,CoyoacÃ¡n,19.345,-99.12348,Entire home/apt,1111.0,5.0,0.0,No_reviews,0.0,1.0,0.0,0.0
837,8860895.0,Trendy loft 2 blocks from El Angel!,461724237,Julieta,Unknown,CuauhtÃ©moc,19.4253,-99.16652,Entire home/apt,1498.0,2.0,328.0,12/06/2022,4.45,1.0,116.0,56.0
839,10165234.0,Department in Rome North in the heart of CDMX,52181414,Frida,Unknown,CuauhtÃ©moc,19.42248,-99.164,Entire home/apt,400.0,1.0,109.0,31/05/2022,1.79,1.0,224.0,26.0
840,9531587.0,Live CDMX to the max at Roma Norte,46682221,Patricio,Unknown,CuauhtÃ©moc,19.42398,-99.16097,Entire home/apt,1396.0,2.0,105.0,12/06/2022,1.35,3.0,58.0,11.0
841,9542954.0,2 Bedroom Apartment A.Musset,15219834,Enrique Y Ricardo,Unknown,Miguel Hidalgo,19.43869,-99.19577,Entire home/apt,1724.0,1.0,80.0,01/06/2022,1.03,27.0,137.0,5.0
843,9547746.0,Amazing Loft  with Great Location!,7242222,Vicky Y Pablo,Unknown,Miguel Hidalgo,19.40184,-99.18338,Entire home/apt,1121.0,2.0,196.0,04/06/2022,2.74,3.0,124.0,34.0
845,8881761.0,Departamento nuevo y cÃ©ntrico,8256660,Maria,Unknown,CuauhtÃ©moc,19.43727,-99.15854,Entire home/apt,1200.0,3.0,20.0,26/05/2022,0.26,11.0,328.0,3.0
848,8881798.0,Great condo in the heart of Roma north,46476253,Dulce,Unknown,CuauhtÃ©moc,19.42562,-99.15881,Entire home/apt,1313.0,3.0,31.0,01/03/2020,0.45,1.0,0.0,0.0
850,10190242.0,Beautiful apartment located near Reforma & Polanco,48729297,Georgina,Unknown,CuauhtÃ©moc,19.45089,-99.16239,Entire home/apt,600.0,1.0,46.0,17/02/2021,0.6,1.0,356.0,0.0
851,8884516.0,Hermoso departamento en el corazÃ³n de Av Santa Fe,45931824,Meritxell,Unknown,Cuajimalpa de Morelos,19.35861,-99.27404,Entire home/apt,900.0,2.0,10.0,29/12/2021,1.16,1.0,5.0,10.0
853,9595823.0,Rooftop Studio by Chapultepec Park,1295975,Oliva,Unknown,Miguel Hidalgo,19.41274,-99.18636,Entire home/apt,676.0,3.0,128.0,20/06/2022,1.73,1.0,30.0,17.0
854,8888610.0,Polanco! with Beautiful Terrace,26005047,Michelle,Unknown,Miguel Hidalgo,19.42926,-99.19138,Entire home/apt,2605.0,2.0,15.0,29/05/2022,0.21,1.0,354.0,4.0
855,9597622.0,Hermoso Departamento /Lovely Apartment!,49671957,Guillermo,Unknown,CuauhtÃ©moc,19.43549,-99.14688,Entire home/apt,1300.0,2.0,164.0,09/06/2022,2.1,1.0,44.0,24.0
857,8897587.0,Sunny duplex in trendiest Col. Roma,1316230,Elizabeth,Unknown,CuauhtÃ©moc,19.42225,-99.16383,Entire home/apt,1999.0,14.0,7.0,31/12/2018,0.09,1.0,356.0,0.0
858,9599002.0,"Excelente Departamento, Be Grand, Alto Polanco, 9",1857233,Luis AndrÃ©s,Unknown,Miguel Hidalgo,19.43927,-99.1827,Entire home/apt,1014.0,3.0,42.0,28/02/2022,0.54,2.0,161.0,7.0
862,9626861.0,"Beautiful Loft Downtown, Amazing view",49794854,Uriel,Unknown,CuauhtÃ©moc,19.43447,-99.15264,Entire home/apt,1500.0,7.0,13.0,27/02/2022,0.17,1.0,333.0,4.0
863,10227156.0,Super Cozy Suite in Roma Norte >> WiFi (140 mbps),52550163,Iva Y Daniel,Unknown,CuauhtÃ©moc,19.416664,-99.161072,Entire home/apt,1112.0,2.0,210.0,05/06/2022,2.7,3.0,350.0,27.0
865,10231734.0,"Amazing Loft at Alameda Central, Mexico City!",24397091,Raul,Unknown,CuauhtÃ©moc,19.43372,-99.14517,Entire home/apt,1272.0,3.0,107.0,31/05/2022,1.38,1.0,173.0,1.0
866,9627572.0,Super Located Designer Lofty-Apt !!,27215085,Miguel,Unknown,CuauhtÃ©moc,19.40917,-99.17815,Entire home/apt,1817.0,4.0,13.0,19/06/2021,0.17,10.0,363.0,0.0
867,9628497.0,"Beautiful, large, sunny loft in Condesa",22315195,Jorge,Unknown,CuauhtÃ©moc,19.4072,-99.16707,Entire home/apt,1485.0,1.0,10.0,16/05/2022,2.88,2.0,316.0,10.0
868,8922448.0,Casa en bosques de la herradura !!!,46658144,Karla,Unknown,CuauhtÃ©moc,19.434,-99.14326,Entire home/apt,1700.0,365.0,0.0,No_reviews,0.0,1.0,365.0,0.0
869,10232365.0,Departamento Completo  COAPA SUR -CAFETALES- CDMX,48717020,Hostales Del Sur,Unknown,Tlalpan,19.29895,-99.1128,Entire home/apt,650.0,2.0,3.0,17/06/2022,0.87,13.0,364.0,3.0
870,8922701.0,CHARMING & COZY TWO FLOOR HOUSE IN LA ROMA,46657454,BegoÃ±a,Unknown,CuauhtÃ©moc,19.41427,-99.16103,Entire home/apt,2423.0,5.0,10.0,01/11/2018,0.13,1.0,359.0,0.0
872,9635793.0,Beautiful Apt Condesa Building PARTIES NOT ALLOWED,16868255,Authier,Unknown,CuauhtÃ©moc,19.4177,-99.17697,Entire home/apt,1572.0,3.0,237.0,05/06/2022,3.06,2.0,61.0,20.0
874,8965547.0,3C - Suite La Bombilla San Angel - 1BR/1BA Double,6890179,Juan Gabriel,Unknown,Ãlvaro ObregÃ³n,19.3537,-99.19132,Entire home/apt,850.0,2.0,38.0,11/06/2022,0.68,17.0,180.0,12.0
875,10233898.0,â¡50% Off Concerts!! Up to 100 mbp Downtown Airport,5755202,Andres,Unknown,Venustiano Carranza,19.41631,-99.11947,Entire home/apt,1275.0,2.0,49.0,21/03/2022,0.65,44.0,90.0,2.0
876,8974136.0,New Apt. in Traditional Neibourhood,790208,Maria Jose,Unknown,Miguel Hidalgo,19.40505,-99.17637,Entire home/apt,1010.0,5.0,6.0,01/12/2015,0.07,6.0,294.0,0.0
877,10255946.0,La Donia Frida,21874244,Lourdes,Unknown,CoyoacÃ¡n,19.3423,-99.15651,Entire home/apt,1217.0,2.0,130.0,07/06/2022,1.73,3.0,358.0,19.0
878,9649215.0,Casa Molcajete,16551488,MÃ³nica,Unknown,CoyoacÃ¡n,19.35013,-99.16283,Entire home/apt,1050.0,2.0,115.0,25/05/2022,1.45,2.0,276.0,18.0
879,8974916.0,Cozy appartment & excelent location,13226879,Cesar,Unknown,CuauhtÃ©moc,19.42969,-99.16216,Entire home/apt,1212.0,7.0,24.0,05/04/2022,0.3,1.0,364.0,3.0
880,9655509.0,Private room in Churubusco,221783176,Arturo,Unknown,Iztapalapa,19.36125,-99.13135,Entire home/apt,340.0,3.0,147.0,15/06/2022,3.33,2.0,90.0,40.0
881,8985244.0,"Near WTC, cozy & beautiful design!",20742315,JosÃ© Francisco,Unknown,Benito JuÃ¡rez,19.39503,-99.17804,Entire home/apt,900.0,3.0,77.0,26/04/2022,0.95,1.0,61.0,17.0
882,10257549.0,5 min to CDMX airport,10644799,Benito,Unknown,Venustiano Carranza,19.43949,-99.08769,Entire home/apt,406.0,1.0,478.0,26/05/2022,6.08,6.0,354.0,11.0
884,10269407.0,Come and fall in love with Mexico,52803591,Abel,Unknown,CoyoacÃ¡n,19.34477,-99.16199,Entire home/apt,658.0,2.0,198.0,11/06/2022,2.55,3.0,362.0,26.0
885,9677914.0,Departamento Completo Anzures Polanco,50001005,Susana,Unknown,Miguel Hidalgo,19.43208,-99.17438,Entire home/apt,1500.0,1.0,4.0,12/06/2022,1.17,2.0,362.0,4.0
886,8987632.0,Play & Work Like a Local in Stunning Apt @ Polanco,14769515,Marlene,Unknown,Miguel Hidalgo,19.43764,-99.18951,Entire home/apt,1693.0,5.0,9.0,30/03/2022,0.76,3.0,118.0,9.0
888,10271440.0,Cute 1 BR Apt . A few steps from Mercado Medellin,52806076,Paula,Unknown,CuauhtÃ©moc,19.41037,-99.1594,Entire home/apt,1500.0,30.0,113.0,19/03/2020,1.54,1.0,2.0,0.0
889,8993396.0,Trendy Design at Carso â« Telecommuting â« Gym â« Pool â« Security â« Rooftop â« BBQ,5085423,Eduardo,Unknown,Miguel Hidalgo,19.44402,-99.20439,Entire home/apt,2266.0,2.0,22.0,14/08/2021,0.27,3.0,52.0,3.0
891,9716162.0,Great apt in heart of polanco,50002951,Lia,Unknown,Miguel Hidalgo,19.43786,-99.19102,Entire home/apt,1660.0,2.0,52.0,31/03/2022,0.66,1.0,242.0,5.0
892,8994181.0,Acogedor Departamento Roma Norte,46980099,Lilia,Unknown,CuauhtÃ©moc,19.41813,-99.15816,Entire home/apt,1220.0,2.0,128.0,18/06/2022,1.59,2.0,137.0,27.0
893,10282268.0,Espectacular loft PH zona Polanco B,52883729,Moises,Unknown,Miguel Hidalgo,19.43359,-99.21111,Entire home/apt,899.0,1.0,467.0,30/05/2022,5.95,4.0,336.0,93.0
894,9002495.0,Polanco Newton D.F.,1428436,Mariana,Unknown,Miguel Hidalgo,19.43153,-99.19222,Entire home/apt,2625.0,3.0,43.0,29/05/2022,0.54,1.0,352.0,12.0
895,10283468.0,Spread Out and Lounge in This Spacious Polanco Apartment,10764020,Mr. W,Unknown,Miguel Hidalgo,19.42946,-99.2051,Entire home/apt,5070.0,1.0,92.0,13/06/2022,1.19,170.0,273.0,15.0
897,9730460.0,Nice Flat with Excellent Location !,50210865,Jairo,Unknown,CuauhtÃ©moc,19.44647,-99.15498,Entire home/apt,759.0,2.0,73.0,12/06/2022,0.93,5.0,365.0,9.0
900,10295613.0,Depto cercano a BasÃ­lica de Gpe.,52967625,Sandra,Unknown,Gustavo A. Madero,19.49259,-99.10966,Entire home/apt,325.0,90.0,10.0,20/02/2020,0.14,1.0,364.0,0.0
901,9026128.0,My Home is YOUR home,47116764,Alejandra,Unknown,CuauhtÃ©moc,19.41348,-99.17645,Entire home/apt,1204.0,2.0,112.0,20/04/2022,1.39,1.0,206.0,6.0
902,9737713.0,Boutique Apartment PBK Downtown,42700394,Hugo Brauer,Unknown,CuauhtÃ©moc,19.43452,-99.14587,Entire home/apt,1190.0,1.0,97.0,16/06/2022,1.46,32.0,144.0,31.0
904,9747509.0,Beautiful flat in Art Nouveau building,14798982,Ombeline,Unknown,CuauhtÃ©moc,19.41844,-99.15729,Entire home/apt,1216.0,2.0,2.0,30/12/2021,0.07,2.0,50.0,1.0
905,10310368.0,NEW  APARTMENT IN POLANCO,51267534,Daniel Porfirio,Unknown,Miguel Hidalgo,19.44451,-99.20383,Entire home/apt,1350.0,6.0,38.0,21/05/2022,0.49,2.0,89.0,8.0
908,9032963.0,Departamento,46712650,Damaris,Unknown,CoyoacÃ¡n,19.35532,-99.14348,Entire home/apt,760.0,2.0,148.0,12/06/2022,1.86,1.0,333.0,30.0
910,10316587.0,Modern Mexico City apartment @ historic district,52258017,Pablo,Unknown,CuauhtÃ©moc,19.43586,-99.15091,Entire home/apt,933.0,1.0,449.0,13/06/2022,6.4,3.0,303.0,72.0
911,9064241.0,"super cool, bonito, moderno y muy equipado",24805317,Jorge,Unknown,CuauhtÃ©moc,19.45533,-99.15465,Entire home/apt,6000.0,5.0,42.0,24/06/2021,0.52,2.0,365.0,1.0
912,10331278.0,executive apartment,53165048,HÃ©ctor,Unknown,CuauhtÃ©moc,19.41305,-99.17721,Entire home/apt,1685.0,2.0,320.0,08/06/2022,4.08,4.0,338.0,33.0
913,9760933.0,Entire furnished flat loft style,49301666,Gabriel,Unknown,Cuajimalpa de Morelos,19.35975,-99.26765,Entire home/apt,799.0,30.0,5.0,17/06/2017,0.08,1.0,279.0,0.0
914,9065533.0,Mexico Cultural neighborhood,47285485,Lorena,Unknown,CuauhtÃ©moc,19.40818,-99.17384,Entire home/apt,606.0,3.0,133.0,31/03/2020,1.65,2.0,150.0,0.0
922,9072262.0,PRACTICAL EXECUTIVE STUDIO AT 3 BLOCKS POLANCO,7838265,Ernesto,Unknown,Miguel Hidalgo,19.42863,-99.17641,Entire home/apt,800.0,5.0,52.0,29/05/2022,0.68,11.0,35.0,2.0
923,9779523.0,Departamento tipo casita,10729129,Karina,Unknown,Miguel Hidalgo,19.40353,-99.18225,Entire home/apt,1500.0,1.0,0.0,No_reviews,0.0,1.0,363.0,0.0
927,10336472.0,Extraordinario Departamento Parking,3642012,Alvaro,Unknown,Ãlvaro ObregÃ³n,19.33642,-99.19583,Entire home/apt,864.0,2.0,12.0,12/06/2022,0.16,3.0,90.0,4.0
928,9097526.0,5A - Suite Altavista San Angel - 1BR/1BA Double,6890179,Juan Gabriel,Unknown,Ãlvaro ObregÃ³n,19.35393,-99.19287,Entire home/apt,850.0,2.0,77.0,02/06/2022,0.97,17.0,358.0,17.0
929,10336907.0,Great & Well located Studio Excellent for Bussines,53091262,Matilde,Unknown,Miguel Hidalgo,19.42378,-99.17767,Entire home/apt,1450.0,3.0,184.0,30/05/2022,2.34,2.0,148.0,10.0
931,9114119.0,Peach Forest Department,15219834,Enrique Y Ricardo,Unknown,Miguel Hidalgo,19.40403,-99.24282,Entire home/apt,1339.0,2.0,18.0,13/03/2022,0.25,27.0,163.0,5.0
932,9795318.0,Beautifull flat near WTC!,22654965,Carla,Unknown,Benito JuÃ¡rez,19.38885,-99.17962,Entire home/apt,1280.0,7.0,35.0,28/05/2022,0.46,3.0,138.0,2.0
933,9809124.0,Pretty apt between Condesa and Roma & WTC,17424383,Ale,Unknown,Miguel Hidalgo,19.40266,-99.17147,Entire home/apt,800.0,120.0,98.0,15/02/2021,1.25,1.0,365.0,0.0
935,10337158.0,â CDMX BEST LOCATIONâ  | NEAR HISTORIC DTWN |,49027779,Sonia,Unknown,Benito JuÃ¡rez,19.3874,-99.14503,Entire home/apt,686.0,1.0,379.0,15/06/2022,4.84,3.0,331.0,23.0
936,10341475.0,Luxury Apartment with amenities,53221924,Tona,Unknown,Benito JuÃ¡rez,19.36417,-99.1621,Entire home/apt,1115.0,30.0,16.0,29/05/2017,0.2,1.0,334.0,0.0
937,10343332.0,"Roma Sur, excelente locaciÃ³n, loft",1491836,Federico,Unknown,CuauhtÃ©moc,19.40315,-99.16555,Entire home/apt,600.0,1.0,364.0,19/06/2022,4.79,1.0,358.0,29.0
938,9115088.0,Departamento cerca de interlomas,15219834,Enrique Y Ricardo,Unknown,Miguel Hidalgo,19.39948,-99.2529,Entire home/apt,1623.0,2.0,23.0,28/05/2022,0.29,27.0,334.0,6.0
939,10353163.0,Beautiful and spacious 2-floor apartment.,53284524,AndrÃ©s,Unknown,CuauhtÃ©moc,19.40956,-99.18165,Entire home/apt,1600.0,3.0,156.0,04/06/2022,1.99,1.0,53.0,9.0
942,9131949.0,departamento dos recamaras,15219834,Enrique Y Ricardo,Unknown,Miguel Hidalgo,19.3986,-99.25097,Entire home/apt,1440.0,2.0,23.0,22/05/2022,0.29,27.0,220.0,7.0
948,9857777.0,Departamento con recÃ¡maras independientes.,50742191,Alejandra,Unknown,CuauhtÃ©moc,19.41552,-99.15094,Entire home/apt,1150.0,6.0,3.0,31/01/2019,0.04,7.0,355.0,0.0
949,9154906.0,"Nice in Reforma, Good value",47657762,Yeniza,Unknown,CuauhtÃ©moc,19.4471,-99.13514,Entire home/apt,1006.0,2.0,251.0,29/05/2022,3.14,1.0,356.0,36.0
951,9156139.0,Polanco Super Lujo,45943126,Derek,Unknown,Miguel Hidalgo,19.43683,-99.20421,Entire home/apt,4766.0,2.0,22.0,06/02/2020,0.28,2.0,352.0,0.0
953,9863719.0,Luxury Apartment in Letran Valle,45912316,Francisco,Unknown,Benito JuÃ¡rez,19.37404,-99.15892,Entire home/apt,1217.0,2.0,118.0,27/12/2021,1.5,4.0,328.0,7.0
954,9906028.0,"LOFT PH.  ZONA POLANCO/LOMAS ""PH01-B""",47665322,Rocio,Unknown,Miguel Hidalgo,19.43405,-99.21217,Entire home/apt,1150.0,1.0,281.0,25/04/2022,3.57,16.0,355.0,45.0
956,9922788.0,Departamento-estudio/Apartment-study in Coyoacan,51009479,Paula,Unknown,CoyoacÃ¡n,19.3543,-99.15686,Entire home/apt,1014.0,3.0,86.0,05/05/2022,1.09,1.0,312.0,6.0
957,9925941.0,casa estudio jose salazar,24459734,Jacobo,Unknown,CuauhtÃ©moc,19.42954,-99.16308,Entire home/apt,1093.0,1.0,172.0,04/06/2022,2.18,1.0,363.0,2.0
958,10404253.0,"The Glamorous Peacock, Cozy flat @Casa Quetzal",50305161,Host Me Tender,Unknown,CuauhtÃ©moc,19.41751,-99.16055,Entire home/apt,1616.0,3.0,29.0,11/06/2022,0.38,39.0,281.0,3.0
960,10407188.0,New Apartment in the Heart of Mexico City,53589424,Jimena,Unknown,CuauhtÃ©moc,19.42686,-99.15904,Entire home/apt,10096.0,1.0,15.0,28/03/2019,0.22,1.0,364.0,0.0
962,10426199.0,luxurious sunny  1-bedroom apart,29297584,Gnilane,Unknown,CuauhtÃ©moc,19.42032,-99.16059,Entire home/apt,1064.0,5.0,22.0,02/06/2022,0.33,2.0,193.0,4.0
963,9926436.0,Cozy apartment in Condesa.,1331945,Paty,Unknown,CuauhtÃ©moc,19.41478,-99.17483,Entire home/apt,850.0,3.0,26.0,18/06/2022,0.36,1.0,122.0,5.0
965,9927831.0,A road from hipster Roma Norte,51032284,Roberto,Unknown,CuauhtÃ©moc,19.41958,-99.1502,Entire home/apt,1010.0,2.0,64.0,17/03/2020,0.82,3.0,233.0,0.0
966,10428249.0,Beautiful apartment in Condesa,33078207,NicolÃ¡s,Unknown,CuauhtÃ©moc,19.40805,-99.17136,Entire home/apt,1370.0,2.0,60.0,10/06/2022,0.79,4.0,353.0,10.0
967,10431773.0,Polanco excellent location and home atmosphere,14192996,Alejandra,Unknown,Miguel Hidalgo,19.43283,-99.18866,Entire home/apt,1212.0,3.0,83.0,17/06/2022,1.1,1.0,324.0,13.0
972,10450382.0,Location â Gym & Pool â¤ In front of AlamedaCentral,46570815,Claudio Y Angela,Unknown,CuauhtÃ©moc,19.43481,-99.14574,Entire home/apt,1092.0,2.0,219.0,19/06/2022,2.87,14.0,95.0,64.0
974,10450752.0,Bonito Apartamento de 2 dormitorios con parking,51349154,Monimbo,Unknown,CuauhtÃ©moc,19.4116,-99.14432,Entire home/apt,1250.0,2.0,20.0,09/12/2019,0.32,1.0,333.0,0.0
976,9248344.0,Polanco Amplio y lindo departamento 3BR   LM303.,27841247,Montserrat,Unknown,Miguel Hidalgo,19.43395,-99.18943,Entire home/apt,2309.0,1.0,100.0,01/06/2022,1.25,29.0,335.0,2.0
979,10502006.0,Beautiful Apartment in Polanco,6570771,Elena,Unknown,Miguel Hidalgo,19.43899,-99.1947,Entire home/apt,1339.0,2.0,212.0,18/06/2022,2.72,3.0,350.0,21.0
986,10540211.0,2.-Fantastic suite in Roma Norte,48784986,Miguel,Unknown,CuauhtÃ©moc,19.41655,-99.16199,Entire home/apt,1019.0,3.0,155.0,20/06/2022,1.98,3.0,349.0,33.0
989,9946549.0,depto Amueblado Equipado Narvarte,51117526,Ernesto,Unknown,Benito JuÃ¡rez,19.39196,-99.15615,Entire home/apt,19268.0,30.0,0.0,No_reviews,0.0,1.0,365.0,0.0
990,10540306.0,1.- Suite in Roma Norte,48784986,Miguel,Unknown,CuauhtÃ©moc,19.41918,-99.16193,Entire home/apt,1359.0,3.0,175.0,10/06/2022,2.24,3.0,364.0,27.0
991,9314009.0,BEAUTIFUL/UNIQUE Aptâ¤ï¸ Private ROOF GARDEN & more!,48346857,Christine C,Unknown,CuauhtÃ©moc,19.42841,-99.15743,Entire home/apt,1177.0,2.0,150.0,08/06/2022,1.86,1.0,328.0,35.0
992,10541023.0,"3.- Roma, great 1 bedroom apartment",48784986,Miguel,Unknown,CuauhtÃ©moc,19.41759,-99.16225,Entire home/apt,1097.0,3.0,168.0,20/06/2022,2.15,3.0,355.0,30.0
993,9314278.0,3BR Comfy and Nice,1004821,Angela,Unknown,CuauhtÃ©moc,19.42677,-99.16164,Entire home/apt,1232.0,2.0,191.0,17/06/2022,2.39,5.0,141.0,58.0
994,10565746.0,"Casa Donceles Apt 8â¤ï¸Ideal for Families, sanitized",54497443,Livia,Unknown,CuauhtÃ©moc,19.43667,-99.13862,Entire home/apt,2120.0,1.0,34.0,15/05/2022,0.45,10.0,204.0,14.0
998,9967842.0,Loft- Suites Condesa Mexico,4326326,Rodrigo,Unknown,CuauhtÃ©moc,19.40922,-99.1732,Entire home/apt,800.0,90.0,104.0,15/03/2020,1.32,6.0,264.0,0.0
999,10576847.0,Beautiful flat 2 bedroom downtown 404,25611616,Cristian,Unknown,CuauhtÃ©moc,19.42824,-99.1383,Entire home/apt,1601.0,1.0,325.0,04/06/2022,4.18,5.0,322.0,62.0
1001,10584796.0,"Minidepartamento , totalmente independiente.",29599791,Maria Ferrina,Unknown,Benito JuÃ¡rez,19.37272,-99.17059,Entire home/apt,550.0,3.0,12.0,08/06/2022,0.64,2.0,269.0,6.0
1003,9320095.0,Precioso Depto en Recinto Santa Fe,168758,Valentina,Unknown,Cuajimalpa de Morelos,19.35068,-99.29522,Entire home/apt,1457.0,2.0,0.0,No_reviews,0.0,1.0,83.0,0.0
1004,9988410.0,19th Century House Garden Studio,28840897,Pablo,Unknown,Benito JuÃ¡rez,19.37758,-99.18654,Entire home/apt,1144.0,14.0,176.0,16/05/2022,2.32,4.0,319.0,16.0
1005,10594035.0,Racine Suites,54659854,Isaac,Unknown,Miguel Hidalgo,19.43617,-99.21147,Entire home/apt,1205.0,1.0,0.0,No_reviews,0.0,1.0,365.0,0.0
1006,9325945.0,Expansive High-End Apartment in Exclusive Polanco,29004726,Ricardo,Unknown,Miguel Hidalgo,19.43512,-99.18912,Entire home/apt,4491.0,2.0,252.0,29/05/2022,3.17,1.0,285.0,25.0
1008,9993881.0,Studio en San Angel !,30708291,Alfonso,Unknown,Ãlvaro ObregÃ³n,19.34078,-99.19508,Entire home/apt,420.0,2.0,136.0,10/06/2022,1.77,4.0,156.0,19.0
1011,10597075.0,Embrace Outdoor Living at an Industrial-Inspired Escape,43302879,Cecilia,Unknown,CuauhtÃ©moc,19.42808,-99.17222,Entire home/apt,1918.0,3.0,336.0,18/06/2022,4.33,5.0,198.0,50.0
1012,10600867.0,Beautiful Top Apt in City Towers II,53645758,Priscila,Unknown,Benito JuÃ¡rez,19.36454,-99.16073,Entire home/apt,1212.0,1.0,191.0,24/01/2021,2.45,2.0,0.0,0.0
1015,9350496.0,Hermoso Dpto. En el corazÃ³n de la Condesa,16346761,Paulina,Unknown,CuauhtÃ©moc,19.41406,-99.17406,Entire home/apt,1528.0,2.0,285.0,06/06/2022,3.54,8.0,311.0,38.0
1016,10625830.0,Cozy at best location in downtown!,5367465,Armando,Unknown,CuauhtÃ©moc,19.43304,-99.14626,Entire home/apt,1463.0,3.0,71.0,20/04/2022,0.93,1.0,121.0,6.0
1018,9363862.0,Rento Bello y comodo Departamento,44792579,Alberto,Unknown,Benito JuÃ¡rez,19.39855,-99.14846,Entire home/apt,608.0,2.0,60.0,21/03/2022,0.75,1.0,160.0,7.0
1020,10651065.0,Incredible Room @ the Heart of Santa Fe,54155432,Bruno,Unknown,Cuajimalpa de Morelos,19.36217,-99.26906,Entire home/apt,1150.0,2.0,27.0,17/06/2022,0.69,1.0,178.0,6.0
1021,9365254.0,Large Groups - 3BR  - Touristic&Business Area,46570815,Claudio Y Angela,Unknown,CuauhtÃ©moc,19.42677,-99.16164,Entire home/apt,1434.0,2.0,249.0,17/06/2022,3.12,14.0,127.0,56.0
1024,9372893.0,* ROMA cute-mex studio *,48631171,Fernando,Unknown,CuauhtÃ©moc,19.42558,-99.15584,Entire home/apt,700.0,1.0,39.0,29/05/2022,0.49,1.0,319.0,7.0
1027,10686273.0,Cozy apartment in CDMX,55207130,Esmeralda,Unknown,CuauhtÃ©moc,19.42996,-99.17128,Entire home/apt,900.0,3.0,0.0,No_reviews,0.0,1.0,177.0,0.0
