,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
1758,15115514.0,âBEST VALUE LOCATION & SAFETY@Trendy Roma 2-5pâ,38262203,Omar,Unknown,CuauhtÃ©moc,19.40579,-99.16214,Private room,471.0,1.0,89.0,01/06/2022,1.33,3.0,86.0,16.0
1759,14806581.0,Private room w/breakfast in the heart of Roma,54084031,Ruben,Unknown,CuauhtÃ©moc,19.42,-99.16639,Private room,909.0,3.0,16.0,21/12/2020,0.24,2.0,170.0,0.0
1762,14255944.0,HabitaciÃ³n Doble en Zona +Colonial,79556629,Irene,Unknown,CoyoacÃ¡n,19.35647,-99.15819,Private room,1700.0,1.0,24.0,31/10/2018,0.34,8.0,356.0,0.0
1766,14278552.0,Antonella,48778951,Antonella,Unknown,Tlalpan,19.30061,-99.13929,Private room,205.0,1.0,126.0,20/05/2022,1.81,2.0,316.0,23.0
1767,14807543.0,Cuarto Amplio en Coyoacan.,92521525,Nicolas,Unknown,Benito JuÃ¡rez,19.35961,-99.15692,Private room,500.0,1.0,7.0,20/02/2022,0.1,1.0,364.0,1.0
1768,14296638.0,Cuarto privado en Club de Golf,75525375,Mariano,Unknown,Tlalpan,19.28042,-99.15976,Private room,250.0,2.0,0.0,No_reviews,0.0,2.0,356.0,0.0
1772,15131079.0,Roof Suite!!    all include! !!!,44971879,FRANCISCO Carlo,Unknown,Ãlvaro ObregÃ³n,19.36759,-99.20392,Private room,304.0,1.0,0.0,No_reviews,0.0,6.0,324.0,0.0
1774,15131080.0,Super Suite!! Big and Confortably!!,44971879,FRANCISCO Carlo,Unknown,Ãlvaro ObregÃ³n,19.37286,-99.20341,Private room,232.0,1.0,0.0,No_reviews,0.0,6.0,324.0,0.0
1776,14303935.0,South Mex City Room close to TV Azteca,75222161,Antonio,Unknown,Tlalpan,19.27899,-99.21664,Private room,350.0,2.0,0.0,No_reviews,0.0,1.0,87.0,0.0
1777,14826918.0,M,89816836,Eduardo,Unknown,CuauhtÃ©moc,19.41548,-99.17754,Private room,700.0,1.0,6.0,27/02/2017,0.09,1.0,365.0,0.0
1783,14317545.0,"Your mexican home, a local experience.",1222626,Eder,Unknown,CuauhtÃ©moc,19.4201,-99.15326,Private room,340.0,3.0,46.0,11/05/2022,0.66,4.0,292.0,7.0
1786,14839509.0,Habitacion privada cerca del WTC NAPOLES CDMX,92846911,Mar,Unknown,Benito JuÃ¡rez,19.3917,-99.18049,Private room,642.0,2.0,20.0,28/05/2022,0.29,2.0,359.0,6.0
1790,14335261.0,Bonita habitaciÃ³n al sur de la CDMX,87765488,Rosy,Unknown,Tlalpan,19.27419,-99.14383,Private room,360.0,5.0,2.0,22/02/2019,0.04,5.0,361.0,0.0
1792,14841251.0,CÃ³moda habitaciÃ³n todos los servicios zona sur,92867091,Graciela,Unknown,Tlalpan,19.3045,-99.22196,Private room,250.0,1.0,47.0,10/06/2022,0.78,2.0,362.0,7.0
1793,14340166.0,"WTC ROOM & PRIVATE BATHROOM, METROPOLI PATRIOTISMO",87816792,Violeta,Unknown,Miguel Hidalgo,19.39772,-99.18005,Private room,308.0,2.0,223.0,16/06/2022,3.15,2.0,320.0,44.0
1795,15145014.0,LIGHTFUL Private room in CONDESA! No other guests.,77811044,Mauricio,Unknown,CuauhtÃ©moc,19.41497,-99.17877,Private room,707.0,1.0,216.0,26/05/2022,3.1,1.0,317.0,27.0
1798,15148794.0,Lovely room with roof garden!,27817224,SofÃ­a,Unknown,Miguel Hidalgo,19.44113,-99.19899,Private room,427.0,15.0,25.0,15/04/2022,0.36,2.0,303.0,4.0
1801,14858845.0,The ideal corner / El rincÃ³n ideal,93048681,Marcela Y Ludmila,Unknown,CuauhtÃ©moc,19.40653,-99.14233,Private room,285.0,1.0,16.0,30/04/2022,0.23,1.0,342.0,2.0
1804,15149153.0,HabitaciÃ³n sencilla cerca a Perisur,96092983,JosÃ© Enrique,Unknown,Tlalpan,19.29197,-99.1777,Private room,280.0,1.0,10.0,27/07/2018,0.14,2.0,303.0,0.0
1807,15251790.0,"Nice private room in Coyoacan, near UNAM",35215470,Regina,Unknown,Ãlvaro ObregÃ³n,19.34179,-99.18769,Private room,450.0,3.0,21.0,09/04/2022,0.31,1.0,158.0,6.0
1819,15166368.0,100% Sanitized Confy Bedroom in Roma Norte,96240077,Andres,Unknown,CuauhtÃ©moc,19.42215,-99.15813,Private room,450.0,2.0,27.0,19/01/2020,0.39,1.0,118.0,0.0
1820,15648257.0,"INDEPENDENT PRIVATE ROOM, HEART ROMA NORTE.",100973348,Omar,Unknown,CuauhtÃ©moc,19.41898,-99.16034,Private room,747.0,2.0,69.0,27/01/2020,1.02,1.0,1.0,0.0
1826,15299877.0,2 calles de la Zona Rosa;Reforma; Embajada USA,55281104,Humberto,Unknown,CuauhtÃ©moc,19.42455,-99.15912,Private room,554.0,1.0,129.0,12/06/2022,2.27,2.0,138.0,21.0
1828,15172327.0,HabitaciÃ³n en Polanco,96290006,Renata,Unknown,Miguel Hidalgo,19.44206,-99.19993,Private room,680.0,3.0,6.0,11/11/2021,0.09,1.0,355.0,2.0
1829,15194815.0,Cozy and trendy little loft @HipodromoCondesa,69276610,Mabel,Unknown,CuauhtÃ©moc,19.41005,-99.18148,Private room,600.0,1.0,64.0,02/03/2022,0.92,1.0,147.0,12.0
1830,15699531.0,Private Bedroom in Mexico City,101364324,JosÃ© Daniel,Unknown,Benito JuÃ¡rez,19.39999,-99.16027,Private room,385.0,1.0,1.0,13/08/2021,0.1,1.0,173.0,1.0
1831,15315160.0,"Amplia, cÃ³moda y agradable casa",97291989,Silvia,Unknown,Tlalpan,19.2811,-99.182,Private room,608.0,2.0,7.0,13/04/2017,0.1,1.0,324.0,0.0
1839,15702814.0,SENCILLA HABITACION PARA VIAJEROS,59336807,Veronica,Unknown,CoyoacÃ¡n,19.32321,-99.11935,Private room,200.0,2.0,17.0,16/03/2020,0.26,2.0,138.0,0.0
1843,15338899.0,Quiet bedroom at Condesa w private bathroom & trce,98685240,Horacio,Unknown,CuauhtÃ©moc,19.41003,-99.17063,Private room,750.0,4.0,111.0,31/05/2022,1.61,8.0,345.0,19.0
1845,15706539.0,Cozy room close to ITAM/UNAM,67761105,Jorge,Unknown,Ãlvaro ObregÃ³n,19.33984,-99.19818,Private room,400.0,2.0,4.0,22/12/2018,0.06,7.0,363.0,0.0
1846,15220610.0,Cuarto privado para descansar,72424695,David,Unknown,Tlalpan,19.29845,-99.18514,Private room,345.0,1.0,8.0,13/02/2022,0.18,1.0,89.0,1.0
1847,15342710.0,Bella y acogedora suite cerca de Masaryk,97827451,Jesus,Unknown,Miguel Hidalgo,19.42953,-99.19344,Private room,7500.0,2.0,0.0,No_reviews,0.0,1.0,364.0,0.0
1849,15221382.0,Comfortable apartment for travelers,73242340,Tere,Unknown,Venustiano Carranza,19.43018,-99.05624,Private room,380.0,1.0,295.0,19/07/2020,4.24,2.0,4.0,0.0
1850,15714958.0,Recamara en la mejor zona,99857202,Roberto,Unknown,Miguel Hidalgo,19.43211,-99.18998,Private room,1313.0,1.0,0.0,No_reviews,0.0,1.0,179.0,0.0
1854,15359683.0,HabitaciÃ³n en Roma Sur,98038382,Magda,Unknown,CuauhtÃ©moc,19.40306,-99.1641,Private room,700.0,30.0,0.0,No_reviews,0.0,1.0,362.0,0.0
1857,15360635.0,Espaciosa habitacion en la Napoles,51622446,Alberto,Unknown,Benito JuÃ¡rez,19.39702,-99.17692,Private room,950.0,1.0,73.0,09/12/2021,1.05,8.0,362.0,6.0
1858,15722133.0,HabitaciÃ³n privada cercana a la BasÃ­lica de Gpe.,67280038,Diana,Unknown,Gustavo A. Madero,19.46896,-99.10996,Private room,300.0,1.0,3.0,13/09/2020,0.13,1.0,171.0,0.0
1860,15223036.0,Lomas de Chapultepec. Excelente ubicaciÃ³n,48595157,Rafael,Unknown,Miguel Hidalgo,19.42287,-99.22434,Private room,1217.0,2.0,0.0,No_reviews,0.0,1.0,178.0,0.0
1861,15723164.0,"Cuarto cerca del Plaza Condesa , ambiente familiar",101582891,Jay,Unknown,CuauhtÃ©moc,19.41306,-99.17057,Private room,440.0,2.0,19.0,23/02/2020,0.28,1.0,0.0,0.0
1862,15223452.0,HabitaciÃ³n Doble cerca a Perisur ubicadisima,96092983,JosÃ© Enrique,Unknown,Tlalpan,19.29187,-99.17737,Private room,450.0,5.0,5.0,01/12/2017,0.07,2.0,233.0,0.0
1865,15372160.0,Luminosa y amplia habitaciÃ³n en CoyoacÃ¡n,94912237,Guadalupe,Unknown,CoyoacÃ¡n,19.34512,-99.167,Private room,529.0,2.0,4.0,10/12/2018,0.06,1.0,358.0,0.0
1868,15760128.0,"Buen precio,excelente ubicaciÃ³n",1222162,Oscar,Unknown,Miguel Hidalgo,19.446,-99.17377,Private room,507.0,1.0,1.0,20/11/2016,0.01,1.0,365.0,0.0
1871,15379209.0,RecÃ¡mara privada! Todos Servicios,49214514,Gerardo,Unknown,Benito JuÃ¡rez,19.36844,-99.17881,Private room,230.0,6.0,4.0,04/06/2022,0.06,1.0,293.0,1.0
1873,15761331.0,HabitaciÃ³n en Coyoacan muy centrica,101909590,Alejandra,Unknown,CoyoacÃ¡n,19.33426,-99.13478,Private room,199.0,3.0,0.0,No_reviews,0.0,1.0,365.0,0.0
1874,15238814.0,Cozy bedroom in CoyoacÃ¡n,96356970,Andrea,Unknown,CoyoacÃ¡n,19.35143,-99.16075,Private room,1420.0,1.0,3.0,20/03/2022,0.08,1.0,170.0,2.0
1877,15379999.0,1 habitaciÃ³n  para 1 huesped,95616586,Sonia,Unknown,Venustiano Carranza,19.41313,-99.1125,Private room,222.0,1.0,81.0,20/06/2022,1.18,3.0,357.0,31.0
1879,15240630.0,In the heart of the Condesa 2,2653797,BelÃ©n,Unknown,CuauhtÃ©moc,19.41015,-99.17707,Private room,360.0,7.0,4.0,03/12/2019,0.06,2.0,203.0,0.0
1880,15768334.0,HabitaciÃ³n amueblada privada. Condesa.SÃ³lo_Mujer.,5036713,Georgina,Unknown,CuauhtÃ©moc,19.40597,-99.17502,Private room,235.0,15.0,7.0,09/04/2022,0.1,6.0,350.0,2.0
1883,15972966.0,Polanco Cozy Room,103756057,Caroline,Unknown,Miguel Hidalgo,19.43589,-99.20537,Private room,390.0,2.0,33.0,08/06/2022,0.55,2.0,299.0,13.0
1885,15399316.0,UNIVERSIDAD INTERCONTINENTAL(UIC)A 5min caminando,80568143,Elizabeth Lucero,Unknown,Tlalpan,19.27808,-99.16903,Private room,350.0,1.0,10.0,06/03/2022,0.3,9.0,348.0,2.0
1887,15775928.0,Like your mexican home!,64211852,STephiie,Unknown,Benito JuÃ¡rez,19.39762,-99.14489,Private room,1136.0,1.0,1.0,15/02/2017,0.02,1.0,363.0,0.0
1888,15410689.0,HabitaciÃ³n en CoyoacÃ¡n.,77970409,Sara Maria,Unknown,CoyoacÃ¡n,19.33454,-99.13207,Private room,250.0,2.0,22.0,30/04/2022,0.34,2.0,311.0,7.0
1889,15973027.0,HabitaciÃ³n en Hostal de la Ardilla,113274106,Iliana,Unknown,CoyoacÃ¡n,19.34183,-99.13316,Private room,640.0,1.0,11.0,17/04/2022,0.16,2.0,365.0,2.0
1890,15973827.0,Comfortable Room in Polanco,103756057,Caroline,Unknown,Miguel Hidalgo,19.43717,-99.20528,Private room,580.0,2.0,85.0,17/05/2022,1.26,2.0,162.0,30.0
1891,15776617.0,"Live in Colonia Roma, CDMX",4075316,SebastiÃ¡n,Unknown,CuauhtÃ©moc,19.41047,-99.16205,Private room,363.0,1.0,93.0,30/05/2022,1.37,2.0,151.0,14.0
1896,15785353.0,Alcoba amoblada,102104777,Edilberto,Unknown,Ãlvaro ObregÃ³n,19.3894,-99.22292,Private room,450.0,2.0,49.0,11/01/2020,0.72,1.0,365.0,0.0
1897,15981775.0,"1 habitaciÃ³n, excelente ubicaciÃ³n Del Valle",103835054,Margarita,Unknown,Benito JuÃ¡rez,19.38303,-99.17188,Private room,290.0,2.0,32.0,13/08/2018,0.5,1.0,171.0,0.0
1899,15983235.0,Nice bedroom close to the airport (t2),62685559,Miriam,Unknown,Venustiano Carranza,19.42134,-99.06731,Private room,608.0,1.0,253.0,04/04/2021,3.73,3.0,106.0,0.0
1900,15412184.0,Cozy bedroom with amazing view!,27817224,SofÃ­a,Unknown,Miguel Hidalgo,19.44094,-99.19937,Private room,512.0,13.0,18.0,29/10/2019,0.26,2.0,294.0,0.0
1905,15986838.0,ROOM WITH SPECTACULAR VIEW AND PRIVATE BATH.,17630122,Olivier & Arquimedes,Unknown,CuauhtÃ©moc,19.42788,-99.13408,Private room,665.0,2.0,230.0,04/03/2022,3.53,5.0,221.0,19.0
1906,15423429.0,HabitaciÃ³n con excelente paisaje,98850558,Tania Anahi,Unknown,Iztapalapa,19.37182,-99.07439,Private room,30422.0,5.0,0.0,No_reviews,0.0,1.0,309.0,0.0
1908,15801741.0,Cuajimalpa cerca de Santa Fe 2 cuartos 1 disponibl,102243143,Gabriel,Unknown,Cuajimalpa de Morelos,19.35831,-99.29137,Private room,324.0,2.0,4.0,25/08/2017,0.07,1.0,0.0,0.0
1910,15986874.0,"Nice bed room, garden, security. Near COLMEX!",103879600,Alejandra,Unknown,Tlalpan,19.28552,-99.21812,Private room,500.0,5.0,2.0,11/01/2018,0.04,1.0,358.0,0.0
1911,15986899.0,Room for rent closer to Reforma Av.,103880403,Ulises,Unknown,CuauhtÃ©moc,19.4289,-99.16141,Private room,279.0,29.0,0.0,No_reviews,0.0,1.0,88.0,0.0
1915,15804946.0,GRAND 3 BDRM in Vibrant Historic Center Tours,2872228,Bruce,Unknown,CuauhtÃ©moc,19.43427,-99.14578,Private room,1941.0,3.0,21.0,18/05/2022,0.32,10.0,239.0,1.0
1917,15813157.0,Cuarto en edificio moderno y cÃ©ntri,101899780,Juan Carlos,Unknown,Benito JuÃ¡rez,19.38933,-99.18514,Private room,350.0,1.0,0.0,No_reviews,0.0,1.0,364.0,0.0
1920,15453294.0,A cinco minutos de Centro Santa Fe,99131959,Norman,Unknown,Ãlvaro ObregÃ³n,19.35231,-99.24724,Private room,500.0,1.0,8.0,02/11/2017,0.12,1.0,364.0,0.0
1924,15466415.0,Mexican relax loft,62215259,Juan Carlos,Unknown,Benito JuÃ¡rez,19.39196,-99.14964,Private room,320.0,5.0,0.0,No_reviews,0.0,1.0,0.0,0.0
1925,15816486.0,CÃ³moda y agradable habitaciÃ³n en casa.,102375806,Adriana,Unknown,Benito JuÃ¡rez,19.39908,-99.13705,Private room,326.0,1.0,39.0,16/04/2021,0.61,1.0,324.0,0.0
1926,15467569.0,Get treated as Royal. Clean & well located place,98856606,Rodrigo,Unknown,Benito JuÃ¡rez,19.39273,-99.16212,Private room,1200.0,2.0,0.0,No_reviews,0.0,1.0,180.0,0.0
1927,16027454.0,Cozy room near CoyoacÃ¡n in the South of CDMX,34511837,Jamie,Unknown,CoyoacÃ¡n,19.304,-99.17237,Private room,400.0,2.0,42.0,07/04/2022,0.64,2.0,365.0,3.0
1928,15817059.0,"Recamara muy amplia, baÃ±o privado",100429275,Iliana,Unknown,Ãlvaro ObregÃ³n,19.33347,-99.27068,Private room,900.0,1.0,0.0,No_reviews,0.0,5.0,365.0,0.0
1929,15470456.0,HabitaciÃ³n para estudiante !!,60943036,Arturo,Unknown,Miguel Hidalgo,19.40969,-99.18907,Private room,400.0,2.0,10.0,11/11/2021,0.18,1.0,363.0,5.0
1931,15471811.0,Â¡QuÃ©date aquÃ­! a 5 min del WTC,93945632,Lina,Unknown,Benito JuÃ¡rez,19.39004,-99.17218,Private room,450.0,1.0,227.0,14/06/2022,3.29,1.0,23.0,9.0
1935,15483184.0,Pent House dentro del Parque Hundido,99406612,Vicky,Unknown,Benito JuÃ¡rez,19.37617,-99.18068,Private room,350.0,30.0,0.0,No_reviews,0.0,1.0,353.0,0.0
1937,15841313.0,"HabitaciÃ³n privada con baÃ±o. Gas, luz, agua, wi.fi",102601771,MarÃ­a Teresa,Unknown,Benito JuÃ¡rez,19.37189,-99.17569,Private room,250.0,15.0,7.0,31/07/2021,0.11,2.0,0.0,1.0
1938,15485848.0,LICHA by Don Jacinto Gorgeous Master Suite Condesa,99434077,Don Jacinto,Unknown,CuauhtÃ©moc,19.41826,-99.17743,Private room,2873.0,1.0,35.0,05/04/2022,0.51,8.0,264.0,3.0
1942,15845526.0,Se alquila habitaciÃ³n frente metro Polanco Cdmx,102645253,Elena,Unknown,Miguel Hidalgo,19.43417,-99.19033,Private room,450.0,5.0,0.0,No_reviews,0.0,1.0,365.0,0.0
1943,15507691.0,"Tu Casa MÃ©xico cerca de ITESM, UVM ESCA, HOSPITALE",99097428,Tu Casa MÃ©xico,Unknown,Tlalpan,19.2839,-99.13387,Private room,235.0,1.0,18.0,26/06/2021,0.27,3.0,340.0,1.0
1944,15509550.0,"Cozy Room Near Roma, Condesa and Downtown.",73668181,Alejandro,Unknown,CuauhtÃ©moc,19.41845,-99.14777,Private room,420.0,2.0,5.0,29/05/2022,1.32,1.0,364.0,5.0
1946,15851406.0,Room in flat in Roma norte(is not for Home office),7837566,Christian,Unknown,CuauhtÃ©moc,19.41251,-99.16024,Private room,339.0,3.0,44.0,18/06/2022,0.98,1.0,130.0,10.0
1948,16038396.0,"Una recamara con cama matrimonial, baÃ±o privado",104370392,Rene,Unknown,Benito JuÃ¡rez,19.37475,-99.16059,Private room,3760.0,5.0,1.0,08/05/2017,0.02,2.0,83.0,0.0
1950,15512386.0,"HabitaciÃ³n en Penthouse,amplio e iluminado con gym",64847404,Tavo,Unknown,Miguel Hidalgo,19.45635,-99.19615,Private room,250.0,3.0,19.0,02/05/2020,0.29,5.0,263.0,0.0
1956,15858407.0,Casa estilo minimalista,93563214,Norma,Unknown,Benito JuÃ¡rez,19.3886,-99.16943,Private room,450.0,3.0,0.0,No_reviews,0.0,2.0,0.0,0.0
1960,16053855.0,Condesa House - Tula room,104537183,Aurora,Unknown,CuauhtÃ©moc,19.41306,-99.1798,Private room,601.0,2.0,2.0,24/03/2018,0.03,2.0,364.0,0.0
1961,15536446.0,Condesa,99946366,Gloria,Unknown,CuauhtÃ©moc,19.41081,-99.16809,Private room,350.0,20.0,1.0,16/12/2016,0.01,1.0,317.0,0.0
1962,15868660.0,Acogedora recÃ¡mara estilo california (Sanitizada),101965416,Liz.&.JesÃºs,Unknown,Miguel Hidalgo,19.40194,-99.17376,Private room,265.0,2.0,8.0,18/03/2020,0.12,5.0,172.0,0.0
1963,15542332.0,Gran cuarto en casa en CoyoacÃ¡n,31514558,Ruth,Unknown,CoyoacÃ¡n,19.35799,-99.16911,Private room,1000.0,1.0,0.0,No_reviews,0.0,1.0,173.0,0.0
1967,15546223.0,Gaibiza Room,41295660,Cynthia,Unknown,Miguel Hidalgo,19.44532,-99.18605,Private room,225.0,1.0,178.0,20/02/2020,2.59,1.0,338.0,0.0
1969,15869564.0,Private bedroom w/bathroom close to all the best!!,99218558,Erika,Unknown,CuauhtÃ©moc,19.41724,-99.17022,Private room,10000.0,2.0,35.0,08/02/2020,0.89,1.0,179.0,0.0
1972,15873083.0,Bonita recÃ¡mara estilo california (Sanitizada),101965416,Liz.&.JesÃºs,Unknown,Miguel Hidalgo,19.40195,-99.17287,Private room,280.0,3.0,23.0,08/02/2022,0.34,5.0,325.0,5.0
1975,16086144.0,BIG ROOM WITH PRIVATE BAHT AND LIVING ROOM 4 PERSO,17630122,Olivier & Arquimedes,Unknown,CuauhtÃ©moc,19.42637,-99.13625,Private room,894.0,2.0,183.0,06/03/2022,2.9,5.0,247.0,16.0
1976,15551672.0,Comfortable room in apartment well located,100097498,Ana Lucia,Unknown,Benito JuÃ¡rez,19.39392,-99.13875,Private room,304.0,1.0,52.0,15/03/2020,0.75,1.0,49.0,0.0
1984,15553735.0,"LUPITA by Don Jacinto, Suite&terrace in Condesa.",99434077,Don Jacinto,Unknown,CuauhtÃ©moc,19.42013,-99.17539,Private room,1832.0,1.0,18.0,18/03/2021,0.27,8.0,245.0,0.0
1985,15553892.0,"CHAYO, by Don Jacinto Comfortable Suite in Condesa",99434077,Don Jacinto,Unknown,CuauhtÃ©moc,19.42018,-99.17551,Private room,2092.0,1.0,7.0,28/02/2021,0.11,8.0,270.0,0.0
1986,15885726.0,xochimilco muy mexicano,103016873,Macarena,Unknown,Xochimilco,19.27264,-99.13164,Private room,250.0,2.0,0.0,No_reviews,0.0,1.0,365.0,0.0
1987,15554083.0,"CHELA,  by Don Jacinto Beautiful Suite in Condesa",99434077,Don Jacinto,Unknown,CuauhtÃ©moc,19.42041,-99.17568,Private room,2092.0,1.0,9.0,24/02/2021,0.14,8.0,273.0,0.0
1988,16101336.0,Cozy room in Tlalpan,104046743,Yazmin,Unknown,Tlalpan,19.29047,-99.17667,Private room,250.0,3.0,8.0,30/07/2021,0.12,2.0,180.0,1.0
1990,16101940.0,Roma Sur. Recamara/baÃ±o integrado.,39018009,Silvia,Unknown,CuauhtÃ©moc,19.40173,-99.16814,Private room,526.0,3.0,1.0,08/02/2017,0.02,6.0,350.0,0.0
1991,15554138.0,"TOÃA, by Don Jacinto Beautiful Suite in Condesa",99434077,Don Jacinto,Unknown,CuauhtÃ©moc,19.42017,-99.17552,Private room,2092.0,1.0,11.0,09/08/2021,0.16,8.0,259.0,1.0
1992,15554178.0,MECHE by Don Jacinto Beautiful Suite in Condesa,99434077,Don Jacinto,Unknown,CuauhtÃ©moc,19.41818,-99.17594,Private room,1832.0,1.0,11.0,08/11/2021,0.28,8.0,266.0,1.0
1993,15563609.0,Comoda habitacion en la Napoles,51622446,Alberto,Unknown,Benito JuÃ¡rez,19.39632,-99.17498,Private room,640.0,1.0,94.0,26/05/2022,1.37,8.0,362.0,17.0
1995,15570594.0,"""The blue"" room, next to Frida Kahlo's house.",94547651,Angel Jesus,Unknown,CoyoacÃ¡n,19.35628,-99.16094,Private room,1283.0,1.0,64.0,19/01/2022,0.93,12.0,285.0,3.0
1997,16102467.0,Great location and fun flat,31256530,Kary,Unknown,Benito JuÃ¡rez,19.40369,-99.14655,Private room,290.0,1.0,21.0,25/05/2022,0.34,11.0,365.0,6.0
1998,15902072.0,CÃ¡lida recÃ¡mara doble estilo california-Sanitizada,101965416,Liz.&.JesÃºs,Unknown,CuauhtÃ©moc,19.40403,-99.1716,Private room,250.0,2.0,11.0,03/11/2021,0.17,5.0,172.0,3.0
1999,16102934.0,"Downtwon Mexico City, Alternative enviroment!",40474015,Daniela,Unknown,CuauhtÃ©moc,19.42879,-99.14818,Private room,319.0,1.0,0.0,No_reviews,0.0,1.0,81.0,0.0
2001,15910644.0,"A very nice room,  private bathroom. Wifi Tv HD",98663090,Isabel,Unknown,Benito JuÃ¡rez,19.39043,-99.16088,Private room,390.0,5.0,10.0,25/03/2019,0.15,1.0,21.0,0.0
2003,16104205.0,"HabitaciÃ³n con terraza CoyoacÃ¡n, Country Club",104898324,Alejandra,Unknown,CoyoacÃ¡n,19.35172,-99.14314,Private room,579.0,1.0,1.0,06/03/2018,0.02,1.0,362.0,0.0
2004,15911800.0,HabitaciÃ³n Centro Historico CDMX,103228694,RubÃ©n,Unknown,CuauhtÃ©moc,19.42965,-99.13086,Private room,600.0,1.0,144.0,28/03/2022,2.12,2.0,365.0,2.0
2008,16113843.0,Casa de Ana MarÃ­a,105070553,Ana Patricia,Unknown,Tlalpan,19.30456,-99.12686,Private room,315.0,1.0,13.0,29/03/2020,0.28,3.0,233.0,0.0
2009,15598599.0,HabitaciÃ³n en CoyoacÃ¡n,69974628,Pamela,Unknown,CoyoacÃ¡n,19.30933,-99.17065,Private room,200.0,1.0,10.0,26/10/2018,0.15,1.0,179.0,0.0
2010,15599022.0,Lovely complete furnished Studio in San Angel,2439252,Octavio,Unknown,Ãlvaro ObregÃ³n,19.35805,-99.19336,Private room,1000.0,2.0,2.0,13/07/2017,0.03,1.0,365.0,0.0
2012,15912060.0,HabitaciÃ³n Privada cerca de la Condesa-Chapultepec,67251214,Karla,Unknown,Miguel Hidalgo,19.41511,-99.18376,Private room,323.0,15.0,54.0,01/04/2022,0.85,2.0,179.0,1.0
2013,15599770.0,Cuarto para viajeros,55790696,Gabriela,Unknown,CoyoacÃ¡n,19.34901,-99.1493,Private room,300.0,2.0,79.0,10/12/2021,1.15,3.0,325.0,4.0
2014,15602278.0,"Amplia luminosa habitaciÃ³n con baÃ±o, una persona",46599080,Surya Isabel,Unknown,CoyoacÃ¡n,19.35124,-99.16274,Private room,466.0,3.0,84.0,18/06/2022,1.22,2.0,179.0,16.0
2020,15912395.0,Suite Apartamento Junior VIP - Polanco 60m2,100081154,Hortensia,Unknown,Miguel Hidalgo,19.43265,-99.21201,Private room,3042.0,1.0,1.0,08/11/2021,0.13,1.0,365.0,1.0
2022,16136153.0,Linares,105270797,Ericka,Unknown,CuauhtÃ©moc,19.40551,-99.15902,Private room,200.0,1.0,49.0,29/07/2020,0.96,1.0,2.0,0.0
2023,16144716.0,HabitaciÃ³n sencilla Roma Sur,103701786,Martha,Unknown,CuauhtÃ©moc,19.40385,-99.16173,Private room,280.0,1.0,37.0,18/06/2022,0.55,1.0,360.0,11.0
2026,15631795.0,Estudio prÃ³ximo al Centro HistÃ³rico con terraza,3777702,Abraham,Unknown,CuauhtÃ©moc,19.44315,-99.14797,Private room,545.0,1.0,19.0,17/02/2022,0.31,6.0,288.0,2.0
2029,15634760.0,Room whit bathroom in north of CDMX,100826025,Jose Antonio,Unknown,Gustavo A. Madero,19.53019,-99.17207,Private room,304.0,1.0,0.0,No_reviews,0.0,1.0,83.0,0.0
2031,15916126.0,Departamento luminoso - Ubicado en centro Condesa,103259863,Candice,Unknown,CuauhtÃ©moc,19.40846,-99.17226,Private room,450.0,5.0,0.0,No_reviews,0.0,1.0,39.0,0.0
2032,16165332.0,Lindo apartamento iluminado y Segur,105512204,NiÃ±as,Unknown,CoyoacÃ¡n,19.31431,-99.13414,Private room,4134.0,1.0,0.0,No_reviews,0.0,1.0,365.0,0.0
2033,15635125.0,COSY ROOM NEAR MEXICO CITY AIRPORT,59255871,Rafael,Unknown,Venustiano Carranza,19.41659,-99.09233,Private room,400.0,1.0,34.0,02/03/2020,0.5,1.0,73.0,0.0
2034,15918294.0,live with Artist in Condesa!,68547863,Christian,Unknown,CuauhtÃ©moc,19.41647,-99.17293,Private room,550.0,1.0,21.0,27/05/2022,1.1,2.0,355.0,15.0
2035,15639399.0,Cuarto con terraza particular,52831233,Bettina,Unknown,Benito JuÃ¡rez,19.38534,-99.15931,Private room,400.0,3.0,11.0,17/05/2022,0.19,2.0,264.0,3.0
2036,15639943.0,"Confort Napoles!!
Habitaci",91742085,Jose,Unknown,Benito JuÃ¡rez,19.39308,-99.18006,Private room,505.0,1.0,8.0,27/10/2019,0.14,2.0,179.0,0.0
2037,16166817.0,Cozzy Room near Reforma_Roma_Condesa_Polanco,49366792,Tatiana,Unknown,CuauhtÃ©moc,19.43036,-99.17266,Private room,300.0,1.0,42.0,10/06/2022,0.78,2.0,359.0,32.0
2040,16172022.0,Linda HabitaciÃ³n en CoyoacÃ¡n Excelente UbicaciÃ³n,20646250,Elisa,Unknown,CoyoacÃ¡n,19.34431,-99.166,Private room,306.0,3.0,4.0,07/12/2021,0.33,3.0,359.0,4.0
2041,16178023.0,HabitaciÃ³n con baÃ±o privado junto al WTC,52056042,Karla,Unknown,Benito JuÃ¡rez,19.39645,-99.17412,Private room,991.0,1.0,3.0,01/12/2021,0.08,7.0,362.0,1.0
2044,16297704.0,Casa en Reforma PB,2337914,Enrique,Unknown,CuauhtÃ©moc,19.4291,-99.17072,Private room,2423.0,2.0,0.0,No_reviews,0.0,9.0,364.0,0.0
