,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
204,617137.0,Apt near Mexico City's downtown,3059169,Andoni,Unknown,CuauhtÃ©moc,19.44614,-99.15868,Shared room,2028.0,1.0,0.0,No_reviews,0.0,1.0,365.0,0.0
236,3240086.0,THE PLACE TO MEET YOUR EXPECTATIONS!!!,13894824,Marcye,Unknown,CuauhtÃ©moc,19.43386,-99.14648,Shared room,333.0,3.0,54.0,27/04/2022,0.66,5.0,171.0,9.0
314,5434219.0,ã¡ã­ã·ã³ã·ãã£ã®é©å½è¨å¿µå¡ä»è¿ã®ãã¹ãã«ã§ãã,28190065,Tetsuo,Unknown,CuauhtÃ©moc,19.43883,-99.15283,Shared room,310.0,1.0,22.0,31/10/2021,0.26,2.0,363.0,1.0
377,3923137.0,standar small room in condesa!!,20320565,Enrique,Unknown,CuauhtÃ©moc,19.41772,-99.17836,Shared room,888.0,1.0,0.0,No_reviews,0.0,3.0,365.0,0.0
381,3938955.0,Heart of the hippest hood in DF,3611390,Eli,Unknown,CuauhtÃ©moc,19.40842,-99.17385,Shared room,315.0,2.0,101.0,28/05/2022,1.18,1.0,172.0,25.0
485,6076798.0,Nova House,31426842,Antonio,Unknown,Venustiano Carranza,19.44329,-99.10947,Shared room,450.0,1.0,55.0,21/05/2022,0.64,1.0,320.0,15.0
508,5272066.0,Gay UNAM Room,27291692,Andre,Unknown,CoyoacÃ¡n,19.32944,-99.16091,Shared room,203.0,1.0,6.0,15/06/2022,0.08,2.0,365.0,3.0
539,6312611.0,Sala de estar en DF,32080835,HÃ©ctor,Unknown,CuauhtÃ©moc,19.42006,-99.15327,Shared room,200.0,1.0,0.0,No_reviews,0.0,1.0,356.0,0.0
592,7933584.0,Capsule Hostel Mexico City,41832187,Rafael,Unknown,CuauhtÃ©moc,19.42818,-99.16122,Shared room,252.0,1.0,54.0,29/05/2022,0.79,1.0,358.0,26.0
720,8357397.0,UNAM Shared Room,27291692,Andre,Unknown,CoyoacÃ¡n,19.33435,-99.16144,Shared room,203.0,2.0,1.0,29/09/2015,0.01,2.0,365.0,0.0
767,6972071.0,SUPER SAVER GROUP DEAL - PERFECT FOR STUDENTS,35406862,Thor,Unknown,CuauhtÃ©moc,19.42884,-99.13573,Shared room,1521.0,1.0,0.0,No_reviews,0.0,19.0,365.0,0.0
1289,11964525.0,Cuarto con Tv y gran ubicaciÃ³n,63900765,Eli Duarte,Unknown,CuauhtÃ©moc,19.40665,-99.15955,Shared room,3800.0,4.0,0.0,No_reviews,0.0,1.0,365.0,0.0
1363,13221271.0,Boutique Hostel lifestyle. Cheap & Chic.,35406862,Thor,Unknown,CuauhtÃ©moc,19.42889,-99.13582,Shared room,1217.0,1.0,0.0,No_reviews,0.0,19.0,363.0,0.0
1374,13591658.0,Rento habitaciÃ³n  Empatia en Santa Fe,49735631,Jorge,Unknown,Cuajimalpa de Morelos,19.36783,-99.26906,Shared room,799.0,1.0,16.0,20/02/2019,0.26,18.0,357.0,0.0
1403,13622872.0,"Rento habitaciÃ³n  ""Ãxito""",49735631,Jorge,Unknown,Cuajimalpa de Morelos,19.36686,-99.26983,Shared room,799.0,1.0,12.0,03/11/2020,0.2,18.0,363.0,0.0
1429,13293812.0,Cuarto para estudiantes FES ZARAGO,73842404,Alejandro,Unknown,Iztapalapa,19.37201,-99.0367,Shared room,222.0,1.0,2.0,03/08/2019,0.03,1.0,89.0,0.0
1812,15165035.0,Citta San JerÃ³nimo apartamento,96227433,Carlo,Unknown,Ãlvaro ObregÃ³n,19.33251,-99.23823,Shared room,12000.0,1.0,0.0,No_reviews,0.0,1.0,365.0,0.0
1853,15720173.0,"""Estrena departamento en club residencial privado""",101552128,Gabriela,Unknown,CoyoacÃ¡n,19.32671,-99.13942,Shared room,427.0,1.0,0.0,No_reviews,0.0,1.0,90.0,0.0
2162,16726113.0,RecÃ¡mara cerca del aeropuerto CDMX...,69469055,Carmina,Unknown,Venustiano Carranza,19.45021,-99.09209,Shared room,304.0,1.0,12.0,02/12/2019,0.18,2.0,358.0,0.0
2423,17370011.0,LUGAR CERCA DE TODO,117387193,Laura,Unknown,CuauhtÃ©moc,19.46031,-99.14565,Shared room,350.0,1.0,0.0,No_reviews,0.0,1.0,365.0,0.0
2537,17964379.0,HabitaciÃ³n sencilla dentro de casa,109843622,Humberto,Unknown,CoyoacÃ¡n,19.31947,-99.14869,Shared room,404.0,1.0,0.0,No_reviews,0.0,2.0,0.0,0.0
2543,17721518.0,Recamara en zona sur de la ciudad,120651060,Abel,Unknown,CoyoacÃ¡n,19.32172,-99.16194,Shared room,203.0,1.0,18.0,29/04/2022,0.32,1.0,152.0,8.0
2785,18451165.0,Excelente cuarto zona sur CDMX,126914120,Israel,Unknown,Benito JuÃ¡rez,19.36154,-99.15249,Shared room,10141.0,1.0,0.0,No_reviews,0.0,1.0,365.0,0.0
2804,18961868.0,Gil's Home,111011940,Gil,Unknown,CuauhtÃ©moc,19.42833,-99.15497,Shared room,400.0,1.0,1.0,07/06/2017,0.02,1.0,179.0,0.0
2851,19037182.0,HABITACIÃN CON SERVICIOS INCLUIDOS,47398486,Nelson,Unknown,Iztacalco,19.3971,-99.10629,Shared room,730.0,2.0,14.0,07/04/2022,0.25,1.0,83.0,3.0
2886,19197330.0,Habitaciones amuebladas,134296791,Deyanira,Unknown,CoyoacÃ¡n,19.30091,-99.15932,Shared room,329.0,30.0,1.0,17/12/2018,0.02,1.0,365.0,0.0
2961,19509304.0,Mini Loft/Studio doble en excelente ubicaciÃ³n,136306567,Veronica,Unknown,CuauhtÃ©moc,19.44147,-99.16485,Shared room,699.0,2.0,117.0,19/04/2022,1.94,3.0,327.0,7.0
2986,19333425.0,"Casa de estudiantes (UPN, COLMEX y UNAM)",104708177,Roman Ernesto,Unknown,Tlalpan,19.28528,-99.22093,Shared room,226.0,120.0,0.0,No_reviews,0.0,2.0,365.0,0.0
3346,20820482.0,"Mi Aldea Holistica"" una conexiÃ³n con la naturaleza",146688417,Gerardo,Unknown,Benito JuÃ¡rez,19.36113,-99.14758,Shared room,270.0,1.0,10.0,20/10/2018,0.18,3.0,365.0,0.0
3353,20833518.0,Excelente habitaciÃ³n en departamento,149455836,Nathan,Unknown,Miguel Hidalgo,19.44359,-99.16647,Shared room,300.0,2.0,1.0,20/11/2017,0.02,1.0,364.0,0.0
3423,21279761.0,"Terrazas ""Chino's""",153949425,Jorge,Unknown,Venustiano Carranza,19.42377,-99.08804,Shared room,400.0,1.0,0.0,No_reviews,0.0,2.0,179.0,0.0
3460,21314149.0,Depto cÃ©ntrico CD MX,15072544,Luis,Unknown,Venustiano Carranza,19.41116,-99.12539,Shared room,270.0,1.0,1.0,18/02/2018,0.02,1.0,87.0,0.0
3477,21526638.0,Great room with balcony,13971870,Jonathan,Unknown,Miguel Hidalgo,19.40102,-99.17654,Shared room,450.0,14.0,14.0,05/03/2020,0.25,1.0,179.0,0.0
3481,21153091.0,Alojamiento en sala. Living room stay. Near dwntwn,130188046,David,Unknown,CuauhtÃ©moc,19.4118,-99.14451,Shared room,250.0,1.0,28.0,28/02/2022,0.49,2.0,49.0,3.0
3512,21551489.0,Cuarto solo,156698460,Freddy,Unknown,Tlalpan,19.28482,-99.14765,Shared room,200.0,5.0,1.0,22/02/2018,0.02,1.0,365.0,0.0
3581,21819110.0,DEPARTAMENTO  COMPARTIDO PARA  GENTE  COMO  TU,159050197,RamÃ³n,Unknown,Miguel Hidalgo,19.44445,-99.17778,Shared room,192.0,10.0,0.0,No_reviews,0.0,1.0,365.0,0.0
3842,22630140.0,Little Room Gayfriendly Zona Rosa,66387078,Iker,Unknown,CuauhtÃ©moc,19.43044,-99.16378,Shared room,265.0,1.0,222.0,06/06/2022,4.16,20.0,81.0,77.0
3960,22927533.0,Private room in nice apartment near CoyoacÃ¡n.,19806027,JosÃ© Manuel,Unknown,Benito JuÃ¡rez,19.35951,-99.15808,Shared room,527.0,5.0,1.0,04/03/2018,0.02,2.0,171.0,0.0
4471,24183514.0,MÃGICO TLATELOLCO,182277365,Karla,Unknown,CuauhtÃ©moc,19.44979,-99.13706,Shared room,200.0,3.0,1.0,08/07/2018,0.02,1.0,164.0,0.0
4570,24540559.0,Cuarto para profesionista independiente,76924488,Victor,Unknown,Tlalpan,19.26262,-99.17713,Shared room,350.0,3.0,0.0,No_reviews,0.0,2.0,365.0,0.0
4599,24250847.0,RecÃ¡mara completa con baÃ±o propio en sur de cdmx,157727089,Luis,Unknown,Tlalpan,19.26477,-99.2006,Shared room,300.0,2.0,0.0,No_reviews,0.0,1.0,90.0,0.0
4645,24995178.0,HabitaciÃ³n en departamento,188964245,Marco Antonio,Unknown,Iztapalapa,19.34271,-99.06489,Shared room,243.0,1.0,0.0,No_reviews,0.0,1.0,365.0,0.0
4662,24822788.0,PrehispÃ¡nic style,135563596,Angelica,Unknown,Benito JuÃ¡rez,19.3972,-99.15737,Shared room,1014.0,2.0,0.0,No_reviews,0.0,3.0,364.0,0.0
4804,25889443.0,103 Small Semiprivated BEDROOM Zona Rosa/Embasy,66387078,Iker,Unknown,CuauhtÃ©moc,19.43071,-99.16396,Shared room,265.0,1.0,99.0,14/06/2022,2.03,20.0,88.0,21.0
4859,25978305.0,Depa Condesa Sil,98304025,Silfides,Unknown,CuauhtÃ©moc,19.41024,-99.17842,Shared room,560.0,2.0,1.0,16/07/2018,0.02,1.0,365.0,0.0
5047,26687899.0,Departamento con balcÃ³n muy acogedor,51376081,Karina,Unknown,Venustiano Carranza,19.42141,-99.1161,Shared room,7241.0,1.0,0.0,No_reviews,0.0,1.0,90.0,0.0
5064,26710365.0,Amplia habitaciÃ³n en el Sur de la CIudad.,172516695,Valeria,Unknown,Tlalpan,19.291,-99.11843,Shared room,300.0,2.0,2.0,22/06/2019,0.05,1.0,179.0,0.0
5105,26772017.0,Escape in the forest,32929125,David,Unknown,Cuajimalpa de Morelos,19.32502,-99.29182,Shared room,1300.0,1.0,0.0,No_reviews,0.0,1.0,365.0,0.0
5242,27656261.0,HabitaciÃ³n muy cÃ³moda y segura.En casa de 3 pisos.,208712604,Oscar AndrÃ©s,Unknown,La Magdalena Contreras,19.30564,-99.26347,Shared room,600.0,1.0,0.0,No_reviews,0.0,1.0,365.0,0.0
5459,28085154.0,Temazcal Omexochitl,211972836,Temazcal Omexochitl,Unknown,Milpa Alta,19.18735,-99.07146,Shared room,550.0,1.0,0.0,No_reviews,0.0,1.0,177.0,0.0
5643,28346421.0,que viva mexico,214037489,Josue,Unknown,CuauhtÃ©moc,19.41657,-99.15377,Shared room,1300.0,1.0,2.0,13/11/2018,0.04,1.0,365.0,0.0
5747,29658935.0,Dep plateros,222455401,Matias,Unknown,Ãlvaro ObregÃ³n,19.36731,-99.20276,Shared room,500.0,1.0,0.0,No_reviews,0.0,1.0,365.0,0.0
5926,29849738.0,Hogar en la Roma,224496196,Ma. De Los Angeles,Unknown,CuauhtÃ©moc,19.40444,-99.16269,Shared room,159.0,1.0,14.0,28/05/2022,0.36,9.0,355.0,3.0
5927,29940479.0,"Suite cÃ³moda, amplia de Lujo en Coyoacan.",1768462,Ana,Unknown,CoyoacÃ¡n,19.34279,-99.17109,Shared room,450.0,1.0,1.0,28/10/2019,0.03,1.0,87.0,0.0
5932,29608797.0,Recamara Disponible por Mes,178235093,Julio,Unknown,CuauhtÃ©moc,19.45862,-99.14072,Shared room,300.0,1.0,0.0,No_reviews,0.0,1.0,179.0,0.0
5967,29881852.0,DEPARTAMENTO AGRADABLE CERCA DE POLANCO,143547382,Patricia,Unknown,Miguel Hidalgo,19.44713,-99.21094,Shared room,700.0,2.0,0.0,No_reviews,0.0,2.0,364.0,0.0
6040,30512284.0,Vivienda independiente en Ciudad de mÃ©xico,122540800,Raquel,Unknown,Benito JuÃ¡rez,19.39029,-99.15698,Shared room,710.0,1.0,1.0,10/01/2019,0.02,1.0,364.0,0.0
6220,30954061.0,"SÃ³lo amantes de los perros,  tengo 2",227691930,Montse,Unknown,CuauhtÃ©moc,19.43568,-99.16881,Shared room,608.0,1.0,1.0,23/06/2021,0.08,1.0,89.0,1.0
6441,31518641.0,Departamento Excelente ubicacion,236181492,Lucia Yannet,Unknown,CuauhtÃ©moc,19.45321,-99.14733,Shared room,250.0,1.0,0.0,No_reviews,0.0,1.0,179.0,0.0
6512,31588864.0,Rento cuarto en Unidad Villa CentroamÃ©rica.,124718595,Fabiola,Unknown,TlÃ¡huac,19.28085,-99.05478,Shared room,200.0,1.0,4.0,31/10/2021,0.12,2.0,179.0,1.0
6545,31639592.0,"2 recÃ¡maras, 1 mat 2 pers ind 1 persona, baÃ±o priv",220105328,Rosy,Unknown,CuauhtÃ©moc,19.44977,-99.15633,Shared room,650.0,2.0,5.0,10/06/2019,0.12,5.0,350.0,0.0
6645,32197684.0,Casa Tete,229856606,Fernando,Unknown,Tlalpan,19.30002,-99.17222,Shared room,200.0,3.0,1.0,12/02/2019,0.02,1.0,364.0,0.0
6657,32058047.0,Renta de recÃ¡mara en excelente zona,163811442,Diana,Unknown,Benito JuÃ¡rez,19.3598,-99.15468,Shared room,1000.0,1.0,1.0,02/02/2019,0.02,1.0,365.0,0.0
6670,31883189.0,Hostal Santa MarÃ­a la Ribera Ciudad de MÃ©xico,238972976,Sophia Magdalena,Unknown,CuauhtÃ©moc,19.44989,-99.16035,Shared room,230.0,1.0,8.0,22/12/2019,0.19,6.0,180.0,0.0
6704,32381892.0,Hostal en Ciudad de MÃ©xico zona centrica,238972976,Sophia Magdalena,Unknown,CuauhtÃ©moc,19.45009,-99.16198,Shared room,230.0,1.0,17.0,01/05/2022,0.42,6.0,180.0,8.0
6775,32316684.0,Hostal Ciudad de MÃ©xico en Santa MarÃ­a la Ribera,238972976,Sophia Magdalena,Unknown,CuauhtÃ©moc,19.44828,-99.16225,Shared room,400.0,1.0,3.0,30/11/2019,0.08,6.0,365.0,0.0
6822,32822267.0,Recamaras amuebladas,246924406,Edmundo,Unknown,CoyoacÃ¡n,19.30985,-99.17269,Shared room,3000.0,30.0,0.0,No_reviews,0.0,2.0,365.0,0.0
6832,32475002.0,Vita918,75383274,Alejandra,Unknown,Ãlvaro ObregÃ³n,19.38345,-99.2001,Shared room,212.0,1.0,2.0,17/03/2022,0.58,1.0,365.0,2.0
6854,32847824.0,Acogedor en la Roma,224496196,Ma. De Los Angeles,Unknown,CuauhtÃ©moc,19.40444,-99.16269,Shared room,149.0,1.0,0.0,No_reviews,0.0,9.0,360.0,0.0
6856,32501619.0,Colorida HabitaciÃ³n compartida en Ciudad de MÃ©xico,238972976,Sophia Magdalena,Unknown,CuauhtÃ©moc,19.4481,-99.16179,Shared room,400.0,1.0,3.0,22/02/2020,0.08,6.0,365.0,0.0
7000,33077468.0,Centro CDMXAirport Foro Sol Palacio de losDeportes,92837701,Iris,Unknown,Iztacalco,19.40062,-99.10307,Shared room,500.0,1.0,27.0,06/03/2022,0.68,3.0,326.0,3.0
7004,33078283.0,"DOWNTOWN, AIRPORT Foro Sol Palacio de los Deportes",92837701,Iris,Unknown,Iztacalco,19.40249,-99.10353,Shared room,800.0,1.0,33.0,29/05/2022,0.83,3.0,146.0,2.0
7017,32994838.0,"Bienvenidos a la Colonia Ãlamos, cdmx",127440413,Maricarmen,Unknown,Benito JuÃ¡rez,19.39205,-99.14208,Shared room,214.0,1.0,9.0,24/10/2021,0.23,1.0,0.0,1.0
7103,33169462.0,Departamento Goya,249745938,Pedro,Unknown,CoyoacÃ¡n,19.31864,-99.17257,Shared room,400.0,3.0,1.0,03/06/2019,0.03,1.0,358.0,0.0
7128,33199776.0,Mejor imposible,249973958,Salvador,Unknown,CuauhtÃ©moc,19.43027,-99.15572,Shared room,550.0,1.0,5.0,01/05/2022,0.13,1.0,361.0,2.0
7279,33810636.0,115 Little Semiprivated BEDROOM Zona Rosa/Embasy,66387078,Iker,Unknown,CuauhtÃ©moc,19.43071,-99.16396,Shared room,259.0,1.0,55.0,06/06/2022,1.42,20.0,85.0,29.0
7284,33816608.0,Sala en departamento para pasar la noche,173504271,Damaris,Unknown,Iztacalco,19.39862,-99.09517,Shared room,300.0,1.0,41.0,30/05/2022,1.09,3.0,167.0,17.0
7315,33719507.0,Cama queen WTC Pepsi SXXI Carlos Mac Gregor UMF28,12656283,Miguel Angel,Unknown,Benito JuÃ¡rez,19.39257,-99.16286,Shared room,275.0,1.0,55.0,12/12/2021,1.43,6.0,365.0,7.0
7487,34226890.0,HabitaciÃ³n compartida amueblada,102430768,Ayari,Unknown,Tlalpan,19.26399,-99.16803,Shared room,400.0,1.0,1.0,12/05/2019,0.03,1.0,268.0,0.0
7512,34600699.0,Cama exclusiva en dormitorio mixto Hostal CasaPepe,261044377,Pepe,Unknown,CuauhtÃ©moc,19.43109,-99.13571,Shared room,345.0,1.0,5.0,11/04/2022,0.15,7.0,25.0,4.0
7605,35114896.0,Cama exclusiva en dormitorio mixto 6 prs. CasaPepe,261044377,Pepe,Unknown,CuauhtÃ©moc,19.4295,-99.13583,Shared room,401.0,1.0,3.0,28/05/2022,0.17,7.0,25.0,2.0
7606,35115936.0,Cama exclusiva en dormitorio para mujeres CasaPepe,261044377,Pepe,Unknown,CuauhtÃ©moc,19.42972,-99.13564,Shared room,435.0,1.0,1.0,03/05/2022,0.6,7.0,23.0,1.0
7682,34754206.0,Deparomero,262103072,Alejandro,Unknown,Venustiano Carranza,19.44449,-99.09861,Shared room,1500.0,1.0,0.0,No_reviews,0.0,1.0,364.0,0.0
7686,35003403.0,"Bed in double room, hostel type in Casa Eufemia",262986020,Sara Y Oscar,Unknown,CuauhtÃ©moc,19.42827,-99.13854,Shared room,251.0,1.0,21.0,16/03/2022,0.56,13.0,0.0,6.0
7687,35004257.0,Casa Eufemia Dormitorio Femenino 4 personas,262986020,Sara Y Oscar,Unknown,CuauhtÃ©moc,19.42744,-99.13983,Shared room,263.0,1.0,3.0,01/03/2020,0.08,13.0,0.0,0.0
7730,35232830.0,HabitaciÃ³n Doble Tipo Hostal en Casa Eufemia,262986020,Sara Y Oscar,Unknown,CuauhtÃ©moc,19.42663,-99.14002,Shared room,263.0,1.0,9.0,21/05/2022,0.25,13.0,0.0,1.0
7733,35240912.0,Tranquilos departamentos para estudiantes,265103872,Norma,Unknown,Azcapotzalco,19.49764,-99.18717,Shared room,200.0,30.0,0.0,No_reviews,0.0,1.0,365.0,0.0
7748,35009998.0,Casa Eufemia Hab No. 7 Doble (2px),262986020,Sara Y Oscar,Unknown,CuauhtÃ©moc,19.42845,-99.13941,Shared room,263.0,1.0,18.0,24/02/2020,0.48,13.0,172.0,0.0
7801,35052330.0,Casa Eufemia Hab No. 3 / 1 persona (Max 4px),262986020,Sara Y Oscar,Unknown,CuauhtÃ©moc,19.42631,-99.13778,Shared room,251.0,1.0,31.0,05/03/2022,0.85,13.0,0.0,2.0
