,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
4669,36520816,Viagem de Motorhome experiência de vida Fantástica,53460054,Rodrigo Nunes,Rodrigo Nunes,Pudahuel,-33.40921,-70.79263,Private room,264161,1,0,No_reviews,0.0,1,365,0,Unknown
4670,36528281,Confy room and bathroom with luxurious amenities.,216043939,Carlos,Carlos,Las Condes,-33.39927,-70.571,Private room,25000,5,31,2022-03-12,0.91,1,352,10,Unknown
4671,37291238,Habitación Privada a 10min del Aeropuerto SCL,163018917,Juan Pablo,Juan Pablo,Maipú,-33.48357,-70.76015,Private room,26429,2,4,2021-01-31,0.13,2,356,0,Unknown
4672,38495892,Acogedora habitación privada,257986951,Alfredo,Alfredo,Ñuñoa,-33.45603,-70.59744,Private room,25000,2,1,2022-03-21,0.32,1,333,1,Unknown
4673,37974655,Departamento 1Dorm Metro SantaLucia en carmen,32229527,Maef,Maef,Santiago,-33.44793,-70.6424,Private room,24000,7,0,No_reviews,0.0,1,113,0,Unknown
4674,37293712,Ecogedor Studio en el Centro de Santiago.,21129237,Ximena,Ximena,Santiago,-33.44775,-70.63334,Entire home/apt,60000,1,3,2020-09-12,0.1,1,364,0,Unknown
4675,37975577,Cozy apt close to park in the heart of Providencia,12326243,Camila,Camila,Providencia,-33.43802,-70.61059,Entire home/apt,33000,1,55,2022-01-21,1.6,1,0,32,Unknown
4676,37975592,Las Barrancas 3 Opening All New !,280811090,Marco,Marco,Pudahuel,-33.43373,-70.74959,Entire home/apt,50000,1,11,2022-06-19,0.33,3,179,5,Unknown
4677,38508673,"PRECIOSO,MODERNO, WIFI, Ubicacion Insuperable",293477164,Lib Hotel,Lib Hotel,Recoleta,-33.43384,-70.63632,Hotel room,52000,1,0,No_reviews,0.0,3,193,0,Unknown
4678,38512959,Habitación cerca del Metro de Santiago,293662683,Karen,Karen,Macul,-33.49969,-70.58779,Private room,25000,1,0,No_reviews,0.0,1,365,0,Unknown
